Mia3	MIA3
MIA3	Mia3
Corin	CORIN
CORIN	Corin
Hnrnpa3	HNRNPA3
HNRNPA3	Hnrnpa3
Hhatl	HHATL
HHATL	Hhatl
Sec22c	SEC22C
SEC22C	Sec22c
Usp12	USP12
USP12	Usp12
Nktr	NKTR
NKTR	Nktr
Galnt14	GALNT14
GALNT14	Galnt14
Rnf144a	RNF144A
RNF144A	Rnf144a
Stx7	STX7
STX7	Stx7
Mtif3	MTIF3
MTIF3	Mtif3
St8sia3	ST8SIA3
ST8SIA3	St8sia3
Enpp5	ENPP5
ENPP5	Enpp5
Lbhd2	LBHD2
LBHD2	Lbhd2
Cnksr2	CNKSR2
CNKSR2	Cnksr2
Nt5c1b	NT5C1B,NT5C1B-RDH14
NT5C1B	Nt5c1b
NT5C1B-RDH14	Nt5c1b
Itpkb	ITPKB
ITPKB	Itpkb
Lnx2	LNX2
LNX2	Lnx2
Cubn	CUBN
CUBN	Cubn
Anks1b	ANKS1B
ANKS1B	Anks1b
Rhoh	RHOH
RHOH	Rhoh
Ccdc78	CCDC78
CCDC78	Ccdc78
Erc1	ERC1
ERC1	Erc1
Ppfia2	PPFIA2
PPFIA2	Ppfia2
Prtg	PRTG
PRTG	Prtg
Lin7b	LIN7B
LIN7B	Lin7b
Aven	AVEN
AVEN	Aven
Reps1	REPS1
REPS1	Reps1
Kcnd2	KCND2
KCND2	Kcnd2
Plag1	PLAG1
PLAG1	Plag1
Snx1	SNX1
SNX1	Snx1
Itih2	ITIH2
ITIH2	Itih2
Etnk1	ETNK1
ETNK1	Etnk1
Cnih3	CNIH3
CNIH3	Cnih3
Polg	POLG
POLG	Polg
Sfmbt2	SFMBT2
SFMBT2	Sfmbt2
Tmem242	TMEM242
TMEM242	Tmem242
Wdr26	WDR26
WDR26	Wdr26
Chac1	CHAC1
CHAC1	Chac1
Otof	OTOF
OTOF	Otof
Syt8	SYT8
SYT8	Syt8
Scaper	SCAPER
SCAPER	Scaper
St6galnac3	ST6GALNAC3
ST6GALNAC3	St6galnac3
Rhog	RHOG
RHOG	Rhog
M6pr	M6PR
M6PR	M6pr
Fam184a	FAM184A
FAM184A	Fam184a
Ice2	ICE2
ICE2	Ice2
Rora	RORA
RORA	Rora
Fancf	FANCF
FANCF	Fancf
Il17a	IL17A
IL17A	Il17a
Il17f	IL17F
IL17F	Il17f
Sipa1l1	SIPA1L1
SIPA1L1	Sipa1l1
Exoc4	EXOC4
EXOC4	Exoc4
Msra	MSRA
MSRA	Msra
Alg13	ALG13
ALG13	Alg13,Glt28d2
Otud4	OTUD4
OTUD4	Otud4
Moxd1	MOXD1
MOXD1	Moxd1
Slc22a16	SLC22A16
SLC22A16	Slc22a16
Enah	ENAH
ENAH	Enah
Rhou	RHOU
RHOU	Rhou
Rhof	RHOF
RHOF	Rhof
Grip1	GRIP1
GRIP1	Grip1
Ppp1r13b	PPP1R13B
PPP1R13B	Ppp1r13b
Abcc9	ABCC9
ABCC9	Abcc9
Usp6nl	USP6NL
USP6NL	Usp6nl
Abcc8	ABCC8
ABCC8	Abcc8
Igf2r	IGF2R
IGF2R	Igf2r
Kcnj11	KCNJ11
KCNJ11	Kcnj11
Slc15a2	SLC15A2
SLC15A2	Slc15a2
Rhoc	RHOC
RHOC	Rhoc
Slc6a4	SLC6A4
SLC6A4	Slc6a4
Cnpy1	CNPY1
CNPY1	Cnpy1
Cnpy2	CNPY2
CNPY2	Cnpy2
Cnpy4	CNPY4
CNPY4	Cnpy4
Cnpy3	CNPY3
CNPY3	Cnpy3
Cnn2	CNN2
CNN2	Cnn2
Slc39a11	SLC39A11
SLC39A11	Slc39a11
Krt10	KRT10
KRT10	Krt10
Bpnt1	BPNT1
BPNT1	Bpnt1
St3gal3	ST3GAL3
ST3GAL3	St3gal3
St3gal4	ST3GAL4
ST3GAL4	St3gal4
St3gal2	ST3GAL2
ST3GAL2	St3gal2
Gm16867	SLC25A37
SLC25A37	Gm16867,Slc25a37
Slc25a37	SLC25A37
Hbp1	HBP1
HBP1	Hbp1
St3gal1	ST3GAL1
ST3GAL1	St3gal1
St3gal5	ST3GAL5
ST3GAL5	St3gal5
St6gal1	ST6GAL1
ST6GAL1	St6gal1
Tmem251	TMEM251
TMEM251	Tmem251
Arhgef7	ARHGEF7
ARHGEF7	Arhgef7
St6gal2	ST6GAL2
ST6GAL2	St6gal2
Sox1	SOX1
SOX1	Sox1
St6galnac2	ST6GALNAC2
ST6GALNAC2	St6galnac2
St6galnac4	ST6GALNAC4
ST6GALNAC4	St6galnac4
St6galnac6	ST6GALNAC6
ST6GALNAC6	St6galnac6
St8sia5	ST8SIA5
ST8SIA5	St8sia5
St8sia6	ST8SIA6
ST8SIA6	St8sia6
Aspm	ASPM
ASPM	Aspm
Ckap5	CKAP5
CKAP5	Ckap5
St8sia4	ST8SIA4
ST8SIA4	St8sia4
Ddx42	DDX42
DDX42	Ddx42
Eif2b4	EIF2B4
EIF2B4	Eif2b4
Zcrb1	ZCRB1
ZCRB1	Zcrb1
Fbxo16	FBXO16
FBXO16	Fbxo16
Gnl1	GNL1
GNL1	Gnl1
Ddr1	DDR1
DDR1	Ddr1
Tcf19	TCF19
TCF19	Tcf19
Wnt5a	WNT5A
WNT5A	Wnt5a
Rbm48	RBM48
RBM48	Rbm48
Cd209g	CLEC4M
CLEC4M	Cd209g,Cd209b
Suv39h1	SUV39H1
SUV39H1	Suv39h1
Dennd1a	DENND1A
DENND1A	Dennd1a
Etv2	ETV2
ETV2	Etv2
Rfx6	RFX6
RFX6	Rfx6
Nfs1	NFS1
NFS1	Nfs1
Cpox	CPOX
CPOX	Cpox
Rtn1	RTN1
RTN1	Rtn1
Rtn3	RTN3
RTN3	Rtn3
Rtn2	RTN2
RTN2	Rtn2
Lats1	LATS1
LATS1	Lats1
Ism1	ISM1
ISM1	Ism1
Ism2	ISM2
ISM2	Ism2
Bmp15	BMP15
BMP15	Bmp15
Bmper	BMPER
BMPER	Bmper
Hs6st1	HS6ST1
HS6ST1	Hs6st1
Kdr	KDR
KDR	Kdr
Il12b	IL12B
IL12B	Il12b
Lta	LTA
LTA	Lta
Myh11	MYH11
MYH11	Myh11
Tacc3	TACC3
TACC3	Tacc3
Lmx1b	LMX1B
LMX1B	Lmx1b
Cav3	CAV3
CAV3	Cav3
Dop1a	DOP1A
DOP1A	Dop1a
Angptl2	ANGPTL2
ANGPTL2	Angptl2
Angptl1	ANGPTL1
ANGPTL1	Angptl1
Zbtb34	ZBTB34
ZBTB34	Zbtb34
Angptl6	ANGPTL6
ANGPTL6	Angptl6
Chn1	CHN1
CHN1	Chn1
Numbl	NUMBL
NUMBL	Numbl
Numb	NUMB
NUMB	Numb
Pias2	PIAS2
PIAS2	Pias2
Rrp9	RRP9
RRP9	Rrp9
Fgf16	FGF16
FGF16	Fgf16
Qtrt2	QTRT2
QTRT2	Qtrt2
Ror2	ROR2
ROR2	Ror2
Cdkn3	CDKN3
CDKN3	Cdkn3
Fgf22	FGF22
FGF22	Fgf22
Samd11	SAMD11
SAMD11	Samd11
Pold1	POLD1
POLD1	Pold1
Nolc1	NOLC1
NOLC1	Nolc1
Alg2	ALG2
ALG2	Alg2
Pdyn	PDYN
PDYN	Pdyn
Sec31b	SEC31B
SEC31B	Sec31b
Barx1	BARX1
BARX1	Barx1
Shmt1	SHMT1
SHMT1	Shmt1
Phf8-ps	PHF8
PHF8	Phf8-ps,Phf8
Phf8	PHF8
Rtn4	RTN4
RTN4	Rtn4
Mpl	MPL
MPL	Mpl
Pik3r1	PIK3R1
PIK3R1	Pik3r1
Rasgrf2	RASGRF2
RASGRF2	Rasgrf2
Fgf14	FGF14
FGF14	Fgf14
Fanca	FANCA
FANCA	Fanca
Fancg	FANCG
FANCG	Fancg
Flnc	FLNC
FLNC	Flnc
Brca2	BRCA2
BRCA2	Brca2
Fry	FRY
FRY	Fry
Fancb	FANCB
FANCB	Fancb
Fancc	FANCC
FANCC	Fancc
Adora2b	ADORA2B
ADORA2B	Adora2b
Haus2	HAUS2
HAUS2	Haus2
Brix1	BRIX1
BRIX1	Brix1
Gcat	GCAT
GCAT	Gcat
Popdc2	POPDC2
POPDC2	Popdc2
Camsap1	CAMSAP1
CAMSAP1	Camsap1
Usp40	USP40
USP40	Usp40
Edem2	EDEM2
EDEM2	Edem2
Nrg1	NRG1
NRG1	Nrg1
Hao1	HAO1
HAO1	Hao1
Pnn	PNN
PNN	Pnn
Smyd1	SMYD1
SMYD1	Smyd1
Gabpa	GABPA
GABPA	Gabpa
Npepps	NPEPPS
NPEPPS	Npepps
Srgap3	SRGAP3
SRGAP3	Srgap3
Dab1	DAB1
DAB1	Dab1
Tfpi2	TFPI2
TFPI2	Tfpi2
Lhb	CGB1,CGB2,CGB7,CGB8,LHB
CGB1	Lhb
CGB2	Lhb
CGB7	Lhb
CGB8	Lhb
LHB	Lhb
Slc2a1	SLC2A1
SLC2A1	Slc2a1
Slc39a5	SLC39A5
SLC39A5	Slc39a5
Slc30a10	SLC30A10
SLC30A10	Slc30a10
Pcp4	PCP4
PCP4	Pcp4
Crb2	CRB2
CRB2	Crb2
Crb3	CRB3
CRB3	Crb3
Crb1	CRB1
CRB1	Crb1
Thra	THRA
THRA	Thra
Zfp598	ZNF598
ZNF598	Zfp598
Rac1	RAC1
RAC1	Rac1
Vps51	VPS51
VPS51	Vps51
Zswim6	ZSWIM6
ZSWIM6	Zswim6
Pnpo	PNPO
PNPO	Pnpo
Cdh10	CDH10
CDH10	Cdh10
Thbs2	THBS2
THBS2	Thbs2
Comp	COMP
COMP	Comp
Slco2a1	SLCO2A1
SLCO2A1	Slco2a1
Slco4a1	SLCO4A1
SLCO4A1	Slco4a1
Snrpb2	SNRPB2
SNRPB2	Snrpb2
Psma2	PSMA2
PSMA2	Psma2
Otud7b	OTUD7B
OTUD7B	Otud7b
Pus7	PUS7
PUS7	Pus7
Dhrsx	DHRSX
DHRSX	Dhrsx
Trim38	TRIM38
TRIM38	Trim38
Trim65	TRIM11,TRIM65
TRIM11	Trim65,Trim11
TRIM65	Trim65
Trim17	TRIM17
TRIM17	Trim17
Trim27	TRIM27
TRIM27	Trim27
Trim58	TRIM58
TRIM58	Trim58
Trim60	TRIM60
TRIM60	Trim60
Il1rl1	IL1RL1
IL1RL1	Il1rl1
Ank3	ANK3
ANK3	Ank3
S1pr4	S1PR4
S1PR4	S1pr4
Ddx52	DDX52
DDX52	Ddx52
Fgf21	FGF21
FGF21	Fgf21
Taf5	TAF5
TAF5	Taf5
Gps1	GPS1
GPS1	Gps1
Nptxr	NPTXR
NPTXR	Nptxr,Npcd
Npcd	NPTXR
Topbp1	TOPBP1
TOPBP1	Topbp1
Plcb4	PLCB4
PLCB4	Plcb4
Slc5a5	SLC5A5
SLC5A5	Slc5a5
Calcb	CALCB
CALCB	Calcb
Calca	CALCA
CALCA	Calca
Tab1	TAB1
TAB1	Tab1
Xpo7	XPO7
XPO7	Xpo7
B4galt6	B4GALT6
B4GALT6	B4galt6
Lrat	LRAT
LRAT	Lrat
Itgb4	ITGB4
ITGB4	Itgb4
Fabp1	FABP1
FABP1	Fabp1
Tom1	TOM1
TOM1	Tom1
Upf3a	UPF3A
UPF3A	Upf3a
Necap2	NECAP2
NECAP2	Necap2
Il12a	IL12A
IL12A	Il12a
Prkca	PRKCA
PRKCA	Prkca
Gipc1	GIPC1
GIPC1	Gipc1
Pdcd11	PDCD11
PDCD11	Pdcd11
Rnf26	RNF26
RNF26	Rnf26
Zfyve21	ZFYVE21
ZFYVE21	Zfyve21
Eif4b	EIF4B
EIF4B	Eif4b
4833439L19Rik	KIAA1191
KIAA1191	4833439L19Rik
Plod3	PLOD3
PLOD3	Plod3
Foxp1	FOXP1
FOXP1	Foxp1
Rab11fip4	RAB11FIP4
RAB11FIP4	Rab11fip4
Pdilt	PDILT
PDILT	Pdilt
Nptx2	NPTX2
NPTX2	Nptx2
Pspc1	PSPC1
PSPC1	Pspc1
Stra6	STRA6
STRA6	Stra6
Tbc1d1	TBC1D1
TBC1D1	Tbc1d1
Zfp296	ZNF296
ZNF296	Zfp296
Cela2a	CELA2A,CELA2B
CELA2A	Cela2a
CELA2B	Cela2a
Cela3a	CELA3A,CELA3B
CELA3A	Cela3a,Cela3b
CELA3B	Cela3a,Cela3b
Cela3b	CELA3A,CELA3B
Mettl27	METTL27
METTL27	Mettl27
Fbln2	FBLN2
FBLN2	Fbln2
Optc	OPTC
OPTC	Optc
Epyc	EPYC
EPYC	Epyc
Ints8	INTS8
INTS8	Ints8
Zranb3	ZRANB3
ZRANB3	Zranb3
Mllt3	MLLT3
MLLT3	Mllt3
Gapdhs	GAPDHS
GAPDHS	Gapdhs
Lap3	LAP3
LAP3	Lap3
Bms1	BMS1
BMS1	Bms1
Atl2	ATL2
ATL2	Atl2
Esyt3	ESYT3
ESYT3	Esyt3
Camkv	CAMKV
CAMKV	Camkv
Gng2	GNG2
GNG2	Gng2
Ahi1	AHI1
AHI1	Ahi1
Itgb1	ITGB1
ITGB1	Itgb1
Ctnna2	CTNNA2
CTNNA2	Ctnna2
Rere	RERE
RERE	Rere
Dock7	DOCK7
DOCK7	Dock7
Mink1	MINK1
MINK1	Mink1
Bmp1	BMP1
BMP1	Bmp1
C8a	C8A
C8A	C8a
A1cf	A1CF
A1CF	A1cf
Pde5a	PDE5A
PDE5A	Pde5a
Dio2	DIO2
DIO2	Dio2
Proc	PROC
PROC	Proc
Slc1a3	SLC1A3
SLC1A3	Slc1a3
Rcn3	RCN3
RCN3	Rcn3
Arrb1	ARRB1
ARRB1	Arrb1
Elmod2	ELMOD2
ELMOD2	Elmod2
Dync1li1	DYNC1LI1
DYNC1LI1	Dync1li1
Ddx59	DDX59
DDX59	Ddx59
Gchfr	GCHFR
GCHFR	Gchfr
Hpx	HPX
HPX	Hpx
Selenot	SELENOT
SELENOT	Selenot
Cln8	CLN8
CLN8	Cln8
Scn1a	SCN1A
SCN1A	Scn1a
Cln5	CLN5
CLN5	Cln5
Susd3	SUSD3
SUSD3	Susd3
Akip1	AKIP1
AKIP1	Akip1
Smap1	SMAP1
SMAP1	Smap1
Brd3	BRD3
BRD3	Brd3
F2	F2,F2
Cyp24a1	CYP24A1
CYP24A1	Cyp24a1
Chrna5	CHRNA5
CHRNA5	Chrna5
Pnp2	PNP
Mat1a	MAT1A
MAT1A	Mat1a
Acaa1b	ACAA1
ACAA1	Acaa1b,Acaa1a
Acaa1a	ACAA1
Lipt1	LIPT1
LIPT1	Lipt1
Spast	SPAST
SPAST	Spast
Atp7a	ATP7A
ATP7A	Atp7a
Fgf12	FGF12
FGF12	Fgf12
Bcl3	BCL3
BCL3	Bcl3
Tom1l2	TOM1L2
TOM1L2	Tom1l2
Ahcyl1	AHCYL1
AHCYL1	Ahcyl1
Hsd17b3	HSD17B3
HSD17B3	Hsd17b3
Scn3a	SCN3A
SCN3A	Scn3a
Scn7a	SCN7A
SCN7A	Scn7a
Scn2a	SCN2A
SCN2A	Scn2a
Scn9a	SCN9A
SCN9A	Scn9a
Gatm	GATM
GATM	Gatm
Cpn1	CPN1
CPN1	Cpn1
Krit1	KRIT1
KRIT1	Krit1
Serpinf2	SERPINF2
SERPINF2	Serpinf2
Lbr	LBR
LBR	Lbr
Ambp	AMBP
AMBP	Ambp
C9	C9,C9
Serpina1d	SERPINA1
SERPINA1	Serpina1d,Serpina1b,Serpina1c,Serpina1e
Serpina3c	SERPINA3
SERPINA3	Serpina3c,Serpina3i,Serpina3m,Serpina3n,Serpina3f,Serpina3k,Serpina3a,Serpina3j,Serpina3b,Serpina3g
Serpina3i	SERPINA3
Serpina1b	SERPINA1
Serpina3m	SERPINA3
Serpina3n	SERPINA3
Serpina1c	SERPINA1
Serpina3f	SERPINA3
Serpina3k	SERPINA3
Serpina1e	SERPINA1
Kng2	KNG1
KNG1	Kng2,Kng1
Kng1	KNG1
Apoc2l	APOC2
APOC2	Apoc2l,Apoc2
Apoc1	APOC1
APOC1	Apoc1
Olfm1	OLFM1
OLFM1	Olfm1
Gpt	GPT
GPT	Gpt
Nupr1	NUPR1
NUPR1	Nupr1
Dhrs9	DHRS9
DHRS9	Dhrs9
Rpl5	RPL5
RPL5	Rpl5,Gm15500
Gm15500	RPL5
Tbcd	TBCD
TBCD	Tbcd
2310057J18Rik	C6orf58
C6orf58	2310057J18Rik
Furin	FURIN
FURIN	Furin
Fgg	FGG
FGG	Fgg
Trim80	TRIM80P
TRIM80P	Trim80
Kin	KIN
KIN	Kin
Cers1	CERS1
CERS1	Cers1
Txlng	TXLNG
TXLNG	Txlng
Mex3b	MEX3B
MEX3B	Mex3b
Slc12a7	SLC12A7
SLC12A7	Slc12a7
Vcan	VCAN
VCAN	Vcan
Satb1	SATB1
SATB1	Satb1
Rem1	REM1
REM1	Rem1
Nbea	NBEA
NBEA	Nbea
Fundc1	FUNDC1
FUNDC1	Fundc1
Lmbr1l	LMBR1L
LMBR1L	Lmbr1l
Ndrg1	NDRG1
NDRG1	Ndrg1
Strbp	STRBP
STRBP	Strbp
Map7d1	MAP7D1
MAP7D1	Map7d1
Mycl	MYCL
MYCL	Mycl
Ywhag	YWHAG
YWHAG	Ywhag
Cyria	CYRIA
CYRIA	Cyria
Rdh9	RDH16
RDH16	Rdh9,Rdh16,Rdh19,Rdh1,Rdh16f2,Rdh7
Rdh5	RDH5
RDH5	Rdh5
Mfap2	MFAP2
MFAP2	Mfap2
Pcsk9	PCSK9
PCSK9	Pcsk9
Mgp	MGP
MGP	Mgp
Lipc	LIPC
LIPC	Lipc
Sat2	SAT2
SAT2	Sat2
Tbc1d32	TBC1D32
TBC1D32	Tbc1d32
Fto	FTO
FTO	Fto
Cyld	CYLD
CYLD	Cyld
Nkd1	NKD1
NKD1	Nkd1
Nod2	NOD2
NOD2	Nod2
Upk3b	UPK3B
UPK3B	Upk3b
Upk3a	UPK3A
UPK3A	Upk3a
Upk3bl	UPK3BL1,UPK3BL2
UPK3BL1	Upk3bl
UPK3BL2	Upk3bl
Adcy2	ADCY2
ADCY2	Adcy2
Rbl2	RBL2
RBL2	Rbl2
Foxp3	FOXP3
FOXP3	Foxp3
Sult2a2	SULT2A1
Slc36a1	SLC36A1
SLC36A1	Slc36a1
Slc36a2	SLC36A2
SLC36A2	Slc36a2
Slc36a3	SLC36A3
SLC36A3	Slc36a3
Slc4a4	SLC4A4
SLC4A4	Slc4a4
E130311K13Rik	C3orf33
C3orf33	E130311K13Rik
Smcr8	SMCR8
SMCR8	Smcr8
Rab6b	RAB6B
RAB6B	Rab6b
Aldh1a3	ALDH1A3
ALDH1A3	Aldh1a3
Egfl6	EGFL6
EGFL6	Egfl6
Lrrc28	LRRC28
LRRC28	Lrrc28
Pfdn2	PFDN2
PFDN2	Pfdn2
Slc32a1	SLC32A1
SLC32A1	Slc32a1
Large2	LARGE2
LARGE2	Large2
Large1	LARGE1
LARGE1	Large1
Rorb	RORB
RORB	Rorb
Hadha	HADHA
HADHA	Hadha
Slc5a8	SLC5A8
SLC5A8	Slc5a8
Fam110c	FAM110C
FAM110C	Fam110c
Fam110d	FAM110D
FAM110D	Fam110d
Cdon	CDON
CDON	Cdon
Maneal	MANEAL
MANEAL	Maneal
Rims3	RIMS3
RIMS3	Rims3
Cdh13	CDH13
CDH13	Cdh13
Vwa7	VWA7
VWA7	Vwa7
Tm7sf3	TM7SF3
TM7SF3	Tm7sf3
Gas2l3	GAS2L3
GAS2L3	Gas2l3
Kcnh8	KCNH8
KCNH8	Kcnh8
Dennd1b	DENND1B
DENND1B	Dennd1b
Nkain2	NKAIN2
NKAIN2	Nkain2
Cand2	CAND2
CAND2	Cand2
Lrguk	LRGUK
LRGUK	Lrguk
Ankib1	ANKIB1
ANKIB1	Ankib1
Lrrc14b	LRRC14B
LRRC14B	Lrrc14b
Nell2	NELL2
NELL2	Nell2
Col8a1	COL8A1
COL8A1	Col8a1
Twf1	TWF1
TWF1	Twf1
Pus7l	PUS7L
PUS7L	Pus7l
Kcnj1	KCNJ1
KCNJ1	Kcnj1
Jagn1	JAGN1
JAGN1	Jagn1
Unc13c	UNC13C
UNC13C	Unc13c
Loxl1	LOXL1
LOXL1	Loxl1
Adgrg7	ADGRG7
ADGRG7	Adgrg7
Rnf19b	RNF19B
RNF19B	Rnf19b
Cacng7	CACNG7
CACNG7	Cacng7
Rad51ap1	RAD51AP1
RAD51AP1	Rad51ap1
Ccnd2	CCND2
CCND2	Ccnd2
Fbxo46	FBXO46
FBXO46	Fbxo46
Sytl1	SYTL1
SYTL1	Sytl1
Fndc5	FNDC5
FNDC5	Fndc5
Sult3a1	
Sult3a2	
Rrp36	RRP36
RRP36	Rrp36
Gpc5	GPC5
GPC5	Gpc5
Jtb	JTB
JTB	Jtb
Insyn1	INSYN1
INSYN1	Insyn1
Prx	PRX
PRX	Prx
Pld3	PLD3
PLD3	Pld3
Snx27	SNX27
SNX27	Snx27
Trim46	TRIM46
TRIM46	Trim46
Slc35f1	SLC35F1
SLC35F1	Slc35f1
Pln	PLN
PLN	Pln
Arsg	ARSG
ARSG	Arsg
Tulp2	TULP2
TULP2	Tulp2
Metap2	METAP2
METAP2	Metap2
Fut7	FUT7
FUT7	Fut7
Atp2b2	ATP2B2
ATP2B2	Atp2b2
Usp9x	USP9X
USP9X	Usp9x
Usp9y	USP9Y
USP9Y	Usp9y
Fas	FAS
FAS	Fas
Cdh7	CDH7
CDH7	Cdh7
Fezf1	FEZF1
FEZF1	Fezf1
Shd	SHD
SHD	Shd
Isoc1	ISOC1
ISOC1	Isoc1
Insm1	INSM1
INSM1	Insm1
Scp2	SCP2
SCP2	Scp2
Itih4	ITIH4
ITIH4	Itih4
Serping1	SERPING1
SERPING1	Serping1
Nyx	NYX
NYX	Nyx
Cyp2j12	CYP2J2
Il17d	IL17D
IL17D	Il17d
Il17c	IL17C
IL17C	Il17c
Sdc4	SDC4
SDC4	Sdc4
Gria1	GRIA1
GRIA1	Gria1
Gria4	GRIA4
GRIA4	Gria4
Abcg3	ABCG2
ABCG2	Abcg3,Abcg2
Abcg2	ABCG2
Foxe1	FOXE1
FOXE1	Foxe1
Nmt2	NMT2
NMT2	Nmt2
Eln	ELN
ELN	Eln
Plce1	PLCE1
PLCE1	Plce1
Limk1	LIMK1
LIMK1	Limk1
Trpm2	TRPM2
TRPM2	Trpm2
Kcnq1	KCNQ1
KCNQ1	Kcnq1
Foxe3	FOXE3
FOXE3	Foxe3
Cd34	CD34
CD34	Cd34
Trpm4	TRPM4
TRPM4	Trpm4
Rpp25	RPP25
RPP25	Rpp25
Parvb	PARVB
PARVB	Parvb
Ldb3	LDB3
LDB3	Ldb3
Epo	EPO
EPO	Epo
Tbc1d31	TBC1D31
TBC1D31	Tbc1d31
Jarid2	JARID2
JARID2	Jarid2
Atxn1	ATXN1
ATXN1	Atxn1
Plekhh1	PLEKHH1
PLEKHH1	Plekhh1
Pdk3	PDK3
PDK3	Pdk3
Pcyt1b	PCYT1B
PCYT1B	Pcyt1b
Ncdn	NCDN
NCDN	Ncdn
Lrrn3	LRRN3
LRRN3	Lrrn3
Aass	AASS
AASS	Aass
Hyal4	HYAL4
HYAL4	Hyal4
Ptchd1	PTCHD1
PTCHD1	Ptchd1
Sergef	SERGEF
SERGEF	Sergef
Zfx	ZFX,ZFY
ZFX	Zfx
ZFY	Zfx,Zfy2,Zfy1
Zfy2	ZFY
Zfy1	ZFY
Prdm11	PRDM11
PRDM11	Prdm11
Rcsd1	RCSD1
RCSD1	Rcsd1
Fam171a1	FAM171A1
FAM171A1	Fam171a1
Tmtc3	TMTC3
TMTC3	Tmtc3
Ap4e1	AP4E1
AP4E1	Ap4e1
Phf21a	PHF21A
PHF21A	Phf21a
Senp7	SENP7
SENP7	Senp7
Il34	IL34
IL34	Il34
Nfia	NFIA
NFIA	Nfia
Hydin	HYDIN
HYDIN	Hydin
Nr2f2	NR2F2
NR2F2	Nr2f2
Dlgap3	DLGAP3
DLGAP3	Dlgap3
Abitram	ABITRAM
ABITRAM	Abitram
Ctnnal1	CTNNAL1
CTNNAL1	Ctnnal1
Gnao1	GNAO1
GNAO1	Gnao1
Ncan	NCAN
NCAN	Ncan
Fetub	FETUB
FETUB	Fetub
Slc17a8	SLC17A8
SLC17A8	Slc17a8
Nrn1l	NRN1L
NRN1L	Nrn1l
Dtnbp1	DTNBP1
DTNBP1	Dtnbp1
Vps50	VPS50
VPS50	Vps50
Kdm4d	KDM4D,KDM4E
KDM4D	Kdm4d
KDM4E	Kdm4d
Kdm4b	KDM4B
KDM4B	Kdm4b
Hepacam2	HEPACAM2
HEPACAM2	Hepacam2
Rnf115	RNF115
RNF115	Rnf115
Ash1l	ASH1L
ASH1L	Ash1l
Lrrc71	LRRC71
LRRC71	Lrrc71
Setdb1	SETDB1
SETDB1	Setdb1
Clk2	CLK2
CLK2	Clk2
Gmds	GMDS
GMDS	Gmds
B3gnt9	B3GNT9
B3GNT9	B3gnt9
Phaf1	PHAF1
PHAF1	Phaf1
Hipk3	HIPK3
HIPK3	Hipk3
Thsd7a	THSD7A
THSD7A	Thsd7a
Dbp	DBP
DBP	Dbp
Zfp865	ZNF865
ZNF865	Zfp865
Slc12a3	SLC12A3
SLC12A3	Slc12a3
Cd9	CD9
CD9	Cd9
Cipc	CIPC
CIPC	Cipc
Ano2	ANO2
ANO2	Ano2
Nectin2	NECTIN2
NECTIN2	Nectin2
Pvr	PVR
PVR	Pvr
Cacng8	CACNG8
CACNG8	Cacng8
Cacng6	CACNG6
CACNG6	Cacng6
Megf11	MEGF11
MEGF11	Megf11
Dennd4a	DENND4A
DENND4A	Dennd4a
Pik3c2a	PIK3C2A
PIK3C2A	Pik3c2a
Dctn1	DCTN1
DCTN1	Dctn1
Ppp1r18	PPP1R18
PPP1R18	Ppp1r18
Nrm	NRM
NRM	Nrm
Tmem79	TMEM79
TMEM79	Tmem79
Fhod3	FHOD3
FHOD3	Fhod3
Rpl30	RPL30
RPL30	Rpl30
Smad6	SMAD6
SMAD6	Smad6
Hcn2	HCN2
HCN2	Hcn2
Cbarp	CBARP
CBARP	Cbarp
Slc26a4	SLC26A4
SLC26A4	Slc26a4
Camsap2	CAMSAP2
CAMSAP2	Camsap2
Ddb2	DDB2
DDB2	Ddb2
Zfp516	ZNF516
ZNF516	Zfp516
Cpne4	CPNE4
CPNE4	Cpne4
Celf5	CELF5
CELF5	Celf5
Use1	USE1
USE1	Use1
Smarcc1	SMARCC1
SMARCC1	Smarcc1
Atxn10	ATXN10
ATXN10	Atxn10
Cep104	CEP104
CEP104	Cep104
Trim35	TRIM35
TRIM35	Trim35
Vps72	VPS72
VPS72	Vps72
Ensa	ENSA
ENSA	Ensa
Golph3l	GOLPH3L
GOLPH3L	Golph3l
Lingo4	LINGO4
LINGO4	Lingo4
Lingo1	LINGO1
LINGO1	Lingo1
Syngap1	SYNGAP1
SYNGAP1	Syngap1
Plin1	PLIN1
PLIN1	Plin1
Rergl	RERGL
RERGL	Rergl
Slco3a1	SLCO3A1
SLCO3A1	Slco3a1
Gatad2b	GATAD2B
GATAD2B	Gatad2b
Nuggc	NUGGC
NUGGC	Nuggc
Luzp2	LUZP2
LUZP2	Luzp2
Stab1	STAB1
STAB1	Stab1
A430005L14Rik	C1orf174
C1orf174	A430005L14Rik
Prdm10	PRDM10
PRDM10	Prdm10
Atg16l2	ATG16L2
ATG16L2	Atg16l2
Wdr62	WDR62
WDR62	Wdr62
Mrap	MRAP
MRAP	Mrap
Capn12	CAPN12
CAPN12	Capn12
Iffo1	IFFO1
IFFO1	Iffo1
Mlc1	MLC1
MLC1	Mlc1
Lrp1b	LRP1B
LRP1B	Lrp1b
Zc3h18	ZC3H18
ZC3H18	Zc3h18
Panx2	PANX2
PANX2	Panx2
AU040320	KIAA0319L
